Sale_ID,Manufacturer,Model,Body_Style,Fuel_Type,Transmission,Country_Origin,Price_Segment,Ex_Showroom_Price,Dealer_Location,Customer_Age_Group,Ownership_Type,Booking_Type,Discount_Offered (%),Insurance_Package,Marketing_Channel,Customer_Rating,Delivery_Delay_Days,Financing_Opted,Customer_Region,Date ,Age
SAL02778,Citroen,C3 Aircross,SUV,CNG,Manual,France,Entry,671831,Meghalaya,26-35,First-Time Buyer,Online,5.9,Comprehensive,TV Ads,1,3,Yes,East,19-11-2024,35.0
SAL02779,BYD,Atto 3,Pickup,Diesel,Automatic,China,Premium,2133904,Manipur,18-25,First-Time Buyer,Online,6.8,Comprehensive,Online Ads,2,4,Yes,North,19-11-2024,22.0
SAL02780,Tata,Harrier,Hatchback,Electric,Automatic,India,Mid,1100970,Haryana,36-45,Corporate,Offline,4.9,Standard,Newspaper,1,3,No,North,02-04-2024,43.0
SAL02781,Mercedes,C-Class,MPV,CNG,Manual,Germany,Entry,477581,West Bengal,26-35,Corporate,Offline,5.7,Comprehensive,Dealership Visit,4,2,No,West,26-06-2024,27.0
SAL02782,Citroen,C3,Pickup,Petrol,Manual,France,Mid,767262,Karnataka,26-35,First-Time Buyer,Offline,5.5,Premium,TV Ads,5,1,Yes,South,07-03-2024,32.0
SAL02783,Mercedes,C-Class,Hatchback,Diesel,Manual,Germany,Mid,1115720,Nagaland,36-45,First-Time Buyer,Offline,5.5,Comprehensive,Online Ads,1,1,Yes,South,18-12-2024,39.0
SAL02784,MG,Astor,MPV,CNG,Manual,China,Entry,423658,Uttarakhand,26-35,Corporate,Offline,2.2,Standard,Newspaper,3,0,No,North,11-04-2024,35.0
SAL02785,Tata,Nexon,Hatchback,Electric,Manual,India,Mid,1300632,Rajasthan,36-45,First-Time Buyer,Offline,5.7,Standard,TV Ads,1,1,Yes,Central,11-04-2024,45.0
SAL02786,Ford,EcoSport,SUV,Diesel,Manual,USA,Mid,1156309,West Bengal,36-45,Corporate,Offline,5.3,Standard,Dealership Visit,1,1,No,East,31-01-2024,41.0
SAL02787,Mahindra,Thar,MPV,Electric,Manual,India,Entry,661640,Manipur,18-25,Repeat Buyer,Offline,6.8,Standard,Online Ads,5,0,Yes,West,10-07-2024,21.0
SAL02788,Nissan,Micra,Sedan,Petrol,Automatic,Japan,Mid,1121040,Nagaland,36-45,Repeat Buyer,Offline,7.1,Standard,TV Ads,5,2,No,North,31-07-2024,45.0
SAL02789,Honda,Amaze,Sedan,CNG,Manual,Japan,Mid,907090,Telangana,18-25,Repeat Buyer,Online,9.2,Standard,Dealership Visit,2,4,Yes,East,19-02-2024,25.0
SAL02790,Hyundai,Exter,SUV,Diesel,Automatic,Korea,Entry,677179,Kerala,46-60,First-Time Buyer,Offline,5.1,Comprehensive,Dealership Visit,1,2,Yes,North,25-03-2024,47.0
SAL02791,Volkswagen,Tiguan,Pickup,Electric,Automatic,Germany,Entry,430000,Jammu and Kashmir,26-35,First-Time Buyer,Offline,5.2,Comprehensive,Newspaper,1,3,Yes,East,16-01-2024,29.0
SAL02792,BMW,M340i,SUV,Electric,Automatic,Germany,Entry,468137,Himachal Pradesh,46-60,Repeat Buyer,Offline,6.6,Standard,Dealership Visit,5,3,Yes,East,28-02-2024,52.0
SAL02793,Honda,Elevate,Pickup,Diesel,Manual,Japan,Entry,431392,Maharashtra,36-45,First-Time Buyer,Offline,5.6,Standard,Dealership Visit,3,1,Yes,South,14-12-2024,40.0
SAL02794,Maruti,Baleno,MPV,Diesel,Manual,India,Entry,615297,Assam,36-45,Corporate,Online,2.2,Premium,Social Media,5,3,Yes,West,14-05-2024,43.0
SAL02795,Ford,EcoSport,MPV,Electric,Automatic,USA,Mid,1221884,Tripura,36-45,First-Time Buyer,Offline,5.1,Premium,Dealership Visit,3,0,No,West,11-05-2024,36.0
SAL02796,Kia,Carnival,Sedan,Petrol,Automatic,Korea,Mid,1230086,Assam,26-35,First-Time Buyer,Offline,4.0,Standard,Online Ads,5,2,No,South,06-01-2024,34.0
SAL02797,Toyota,Fortuner,MPV,CNG,Manual,Japan,Mid,1262046,Bihar,26-35,First-Time Buyer,Offline,6.0,Standard,TV Ads,4,1,Yes,Central,17-08-2024,35.0
SAL02798,Hyundai,Creta,Hatchback,Electric,Manual,Korea,Entry,553399,Andhra Pradesh,46-60,First-Time Buyer,Offline,4.0,Standard,Online Ads,1,3,Yes,West,15-02-2024,56.0
SAL02799,Mahindra,Thar,Hatchback,Diesel,Manual,India,Luxury,9854367,Assam,26-35,First-Time Buyer,Online,2.5,Premium,Online Ads,3,2,Yes,South,30-03-2024,27.0
SAL02800,BYD,E6,MPV,Electric,Automatic,China,Luxury,4555697,Sikkim,18-25,Corporate,Online,9.9,Standard,Newspaper,4,1,No,East,28-11-2024,24.0
SAL02801,BYD,Seal,SUV,CNG,Manual,China,Premium,2879349,Himachal Pradesh,18-25,Corporate,Online,6.5,Standard,Social Media,3,1,No,East,10-01-2024,23.0
SAL02802,Citroen,C3,SUV,Petrol,Manual,France,Entry,453912,Telangana,36-45,Repeat Buyer,Online,3.2,Standard,Social Media,2,3,Yes,West,01-12-2024,38.0
SAL02803,Kia,Carens,Pickup,Petrol,Automatic,Korea,Mid,1408467,Punjab,26-35,Repeat Buyer,Offline,7.1,Standard,Online Ads,2,2,No,East,03-09-2024,27.0
SAL02804,MG,Astor,MPV,Petrol,Manual,China,Entry,422313,Kerala,46-60,First-Time Buyer,Online,4.1,Premium,TV Ads,1,2,No,West,11-07-2024,59.0
SAL02805,MG,Comet EV,Pickup,CNG,Manual,China,Luxury,7193570,Odisha,18-25,First-Time Buyer,Online,3.0,Standard,Social Media,4,5,Yes,North,14-09-2024,18.0
SAL02806,BYD,Atto 3,Hatchback,Diesel,Manual,China,Entry,513369,Gujarat,36-45,Repeat Buyer,Offline,6.0,Standard,Social Media,4,2,Yes,South,18-12-2024,36.0
SAL02807,Maruti,Baleno,Sedan,Electric,Automatic,India,Premium,1516023,Sikkim,26-35,First-Time Buyer,Offline,6.0,Standard,Online Ads,2,2,No,Central,26-07-2024,26.0
SAL02808,Ford,Mustang,Pickup,CNG,Automatic,USA,Luxury,8627685,Maharashtra,26-35,Repeat Buyer,Offline,3.2,Premium,Social Media,1,0,Yes,West,15-04-2024,27.0
SAL02809,Mahindra,XUV300,Hatchback,Petrol,Manual,India,Entry,451609,Uttar Pradesh,46-60,First-Time Buyer,Offline,5.0,Standard,Newspaper,2,2,Yes,Central,03-12-2024,55.0
SAL02810,BMW,M5 CS,MPV,CNG,Automatic,Germany,Entry,694854,Maharashtra,26-35,Corporate,Offline,5.2,Comprehensive,Online Ads,4,2,Yes,South,09-06-2024,28.0
SAL02811,Toyota,Innova Hycross,MPV,Petrol,Manual,Japan,Luxury,7975872,Rajasthan,26-35,First-Time Buyer,Offline,4.8,Standard,Social Media,3,1,No,South,28-10-2024,30.0
SAL02812,BMW,M340i,SUV,Petrol,Manual,Germany,Premium,2037447,West Bengal,26-35,Repeat Buyer,Offline,4.5,Standard,Social Media,4,0,Yes,North,18-03-2024,35.0
SAL02813,BYD,Seal,MPV,Electric,Manual,China,Mid,1200602,Rajasthan,36-45,Repeat Buyer,Offline,5.5,Comprehensive,Social Media,1,3,Yes,South,25-05-2024,43.0
SAL02814,Jeep,Meridian,SUV,CNG,Automatic,USA,Mid,1303047,Manipur,18-25,First-Time Buyer,Online,5.2,Premium,Online Ads,4,1,No,East,18-08-2024,25.0
SAL02815,Volkswagen,Virtus,Hatchback,Electric,Automatic,Germany,Mid,885391,Tamil Nadu,36-45,First-Time Buyer,Offline,6.0,Standard,TV Ads,5,0,No,Central,09-11-2024,44.0
SAL02816,Kia,Seltos,Pickup,CNG,Manual,Korea,Luxury,9404608,Tripura,36-45,Corporate,Offline,2.4,Standard,Dealership Visit,4,2,Yes,South,31-07-2024,40.0
SAL02817,Honda,City,Sedan,Electric,Manual,Japan,Mid,1093441,Chhattisgarh,26-35,Repeat Buyer,Online,8.7,Premium,Social Media,5,1,Yes,South,01-02-2024,32.0
SAL02818,Lexus,RX500h,Hatchback,CNG,Manual,Japan,Entry,611432,Punjab,36-45,First-Time Buyer,Online,7.1,Comprehensive,Dealership Visit,2,3,Yes,Central,30-08-2024,40.0
SAL02819,Mercedes,C-Class,Pickup,Electric,Automatic,Germany,Premium,2671016,Sikkim,18-25,Repeat Buyer,Offline,10.0,Premium,Dealership Visit,5,4,No,Central,27-02-2024,20.0
SAL02820,Ford,Endeavour,Hatchback,Diesel,Manual,USA,Mid,868151,Assam,18-25,Repeat Buyer,Offline,2.2,Comprehensive,Social Media,4,5,Yes,North,14-04-2024,24.0
SAL02821,Ford,EcoSport,Pickup,Electric,Manual,USA,Entry,592351,Telangana,18-25,First-Time Buyer,Online,3.1,Comprehensive,Social Media,4,1,No,South,08-11-2024,21.0
SAL02822,Citroen,C3,Hatchback,Diesel,Manual,France,Premium,2100726,Karnataka,26-35,Corporate,Offline,-0.5,Premium,Dealership Visit,4,5,Yes,East,07-10-2024,27.0
SAL02823,Ford,EcoSport,Sedan,CNG,Manual,USA,Entry,492518,Nagaland,36-45,Repeat Buyer,Offline,4.7,Standard,TV Ads,1,1,Yes,East,29-12-2024,44.0
SAL02824,Kia,Carens,Pickup,Petrol,Automatic,Korea,Mid,1252570,Rajasthan,36-45,First-Time Buyer,Offline,5.6,Premium,Dealership Visit,2,0,Yes,North,08-03-2024,39.0
SAL02825,Hyundai,i20,Pickup,Electric,Automatic,Korea,Mid,1202482,Gujarat,26-35,First-Time Buyer,Online,5.4,Standard,TV Ads,5,3,Yes,South,20-11-2024,28.0
SAL02826,BYD,E6,MPV,Diesel,Manual,China,Luxury,5526933,Tamil Nadu,46-60,First-Time Buyer,Online,7.1,Comprehensive,Newspaper,3,1,Yes,Central,09-01-2024,55.0
SAL02827,Hyundai,Verna,MPV,Diesel,Manual,Korea,Mid,1240199,Sikkim,36-45,Repeat Buyer,Offline,7.1,Comprehensive,TV Ads,5,1,Yes,East,28-01-2024,44.0
SAL02828,Hyundai,i20,MPV,Electric,Manual,Korea,Mid,1257632,Bihar,36-45,First-Time Buyer,Online,3.5,Standard,Online Ads,4,2,No,South,16-03-2024,37.0
SAL02829,Kia,Carnival,MPV,Diesel,Automatic,Korea,Premium,1933483,Maharashtra,26-35,First-Time Buyer,Online,5.6,Comprehensive,Social Media,3,4,No,North,23-08-2024,31.0
SAL02830,Jeep,Meridian,Hatchback,Electric,Automatic,USA,Mid,1212573,Telangana,26-35,Repeat Buyer,Offline,4.2,Standard,Newspaper,3,0,Yes,North,04-10-2024,34.0
SAL02831,Hyundai,Venue,Hatchback,Diesel,Manual,Korea,Mid,1057493,Gujarat,46-60,Corporate,Online,3.0,Standard,Dealership Visit,5,0,No,Central,22-04-2024,59.0
SAL02832,Toyota,Glanza,Sedan,Electric,Manual,Japan,Mid,1067739,Manipur,36-45,First-Time Buyer,Offline,1.6,Premium,TV Ads,5,3,No,North,24-01-2024,40.0
SAL02833,Kia,Seltos,Pickup,Petrol,Automatic,Korea,Mid,1120904,Bihar,46-60,Corporate,Offline,2.4,Standard,Newspaper,5,1,Yes,North,12-02-2024,57.0
SAL02834,Mercedes,GLA,Hatchback,CNG,Automatic,Germany,Entry,558628,Andhra Pradesh,46-60,First-Time Buyer,Offline,3.5,Comprehensive,Online Ads,5,3,Yes,North,23-02-2024,57.0
SAL02835,BMW,X3,SUV,Diesel,Automatic,Germany,Premium,1732143,Karnataka,18-25,Repeat Buyer,Online,4.8,Standard,TV Ads,2,2,No,East,12-03-2024,19.0
SAL02836,Honda,Jazz,Pickup,Electric,Automatic,Japan,Mid,905567,Andhra Pradesh,36-45,Corporate,Offline,8.5,Comprehensive,Dealership Visit,1,2,Yes,Central,27-08-2024,38.0
SAL02837,Mercedes,A-Class,Sedan,Diesel,Automatic,Germany,Mid,1173857,Jammu and Kashmir,46-60,Repeat Buyer,Online,4.1,Premium,Dealership Visit,1,2,Yes,Central,21-01-2024,46.0
SAL02838,Toyota,Urban Cruiser,Sedan,Electric,Manual,Japan,Entry,570331,Meghalaya,26-35,Corporate,Online,4.9,Standard,TV Ads,5,1,Yes,Central,22-10-2024,32.0
SAL02839,Mahindra,XUV700,Sedan,Electric,Automatic,India,Entry,518192,Tamil Nadu,26-35,First-Time Buyer,Offline,3.9,Comprehensive,Online Ads,1,7,Yes,North,22-04-2024,29.0
SAL02840,Tata,Nexon,SUV,CNG,Manual,India,Entry,566569,Madhya Pradesh,26-35,First-Time Buyer,Online,5.7,Comprehensive,Social Media,5,0,Yes,North,29-03-2024,30.0
SAL02841,Toyota,Urban Cruiser,MPV,Petrol,Automatic,Japan,Mid,853564,West Bengal,36-45,Repeat Buyer,Offline,5.1,Comprehensive,Social Media,5,1,Yes,East,09-01-2024,42.0
SAL02842,BMW,X5,SUV,Diesel,Automatic,Germany,Entry,462645,Arunachal Pradesh,60+,First-Time Buyer,Offline,6.7,Comprehensive,Dealership Visit,5,2,No,North,20-04-2024,
SAL02843,Renault,Triber,SUV,Electric,Manual,France,Mid,975908,Meghalaya,46-60,Repeat Buyer,Offline,4.8,Comprehensive,Online Ads,2,3,Yes,East,31-10-2024,53.0
SAL02844,Maruti,Baleno,MPV,CNG,Automatic,India,Mid,761585,Assam,26-35,Corporate,Offline,8.4,Standard,Dealership Visit,4,4,Yes,Central,01-11-2024,35.0
SAL02845,Renault,Kiger,Sedan,Petrol,Manual,France,Mid,1430601,Gujarat,26-35,Corporate,Offline,5.9,Comprehensive,Social Media,1,2,Yes,East,17-10-2024,32.0
SAL02846,Volkswagen,Tiguan,Sedan,Petrol,Manual,Germany,Entry,503541,Arunachal Pradesh,18-25,Repeat Buyer,Offline,3.9,Comprehensive,Dealership Visit,1,0,No,South,27-07-2024,21.0
SAL02847,Hyundai,i20,Hatchback,Electric,Manual,Korea,Entry,634459,Manipur,26-35,First-Time Buyer,Offline,5.2,Standard,TV Ads,2,1,Yes,West,17-05-2024,33.0
SAL02848,MG,Comet EV,SUV,CNG,Manual,China,Mid,1180527,Jammu and Kashmir,26-35,First-Time Buyer,Offline,3.7,Premium,TV Ads,2,0,Yes,North,24-02-2024,27.0
SAL02849,Honda,WR-V,Hatchback,CNG,Manual,Japan,Premium,2780362,Uttarakhand,36-45,Repeat Buyer,Offline,1.9,Comprehensive,Online Ads,5,5,Yes,Central,04-08-2024,42.0
SAL02850,Maruti,Baleno,Sedan,Petrol,Automatic,India,Mid,1180379,Uttarakhand,18-25,Repeat Buyer,Online,2.4,Standard,Social Media,5,1,Yes,West,05-01-2024,21.0
SAL02851,Skoda,Superb,Hatchback,Electric,Manual,Germany,Premium,2743279,Tamil Nadu,26-35,First-Time Buyer,Online,5.2,Premium,Online Ads,4,3,Yes,West,08-08-2024,27.0
SAL02852,Volkswagen,Taigun,MPV,Petrol,Manual,Germany,Mid,1499908,Manipur,18-25,Corporate,Offline,5.3,Comprehensive,Online Ads,1,1,No,Central,19-08-2024,20.0
SAL02853,Volkswagen,Virtus,Sedan,Petrol,Automatic,Germany,Entry,653072,Punjab,26-35,Repeat Buyer,Offline,6.6,Premium,Social Media,2,3,No,West,12-03-2024,34.0
SAL02854,Maruti,Swift,Pickup,Electric,Manual,India,Luxury,7763468,Madhya Pradesh,26-35,First-Time Buyer,Online,-0.8,Comprehensive,Newspaper,4,2,Yes,East,29-03-2024,28.0
SAL02855,MG,ZS EV,SUV,Diesel,Manual,China,Mid,919575,Himachal Pradesh,60+,Repeat Buyer,Offline,5.0,Standard,Newspaper,1,2,Yes,Central,22-05-2024,
SAL02856,Citroen,C5 Aircross,Sedan,Petrol,Automatic,France,Mid,1248359,Haryana,46-60,Repeat Buyer,Offline,3.6,Comprehensive,Dealership Visit,4,3,Yes,Central,15-12-2024,60.0
SAL02857,Tata,Altroz,Pickup,Electric,Manual,India,Luxury,8175968,Meghalaya,26-35,Repeat Buyer,Offline,5.9,Standard,Newspaper,4,3,Yes,East,12-09-2024,27.0
SAL02858,Mercedes,E-Class,MPV,Petrol,Manual,Germany,Entry,421746,Himachal Pradesh,60+,First-Time Buyer,Offline,4.0,Standard,TV Ads,5,3,No,South,27-03-2024,
SAL02859,Tata,Nexon,Sedan,Electric,Automatic,India,Luxury,6034188,Madhya Pradesh,46-60,First-Time Buyer,Online,5.2,Premium,Online Ads,4,4,Yes,South,22-05-2024,47.0
SAL02860,Skoda,Slavia,Hatchback,CNG,Manual,Germany,Mid,1034845,Bihar,26-35,Corporate,Offline,2.0,Comprehensive,Dealership Visit,5,0,Yes,West,10-03-2024,29.0
SAL02861,Volkswagen,Tiguan,SUV,Electric,Automatic,Germany,Mid,931501,Bihar,26-35,Repeat Buyer,Offline,6.6,Comprehensive,Online Ads,1,3,Yes,Central,30-03-2024,30.0
SAL02862,Tata,Altroz,SUV,CNG,Manual,India,Entry,537052,Tripura,46-60,First-Time Buyer,Offline,5.3,Comprehensive,Social Media,1,3,Yes,East,20-05-2024,60.0
SAL02863,Jeep,Wrangler,SUV,Petrol,Manual,USA,Luxury,9779468,Sikkim,46-60,First-Time Buyer,Offline,2.2,Standard,Newspaper,5,1,No,Central,16-05-2024,47.0
SAL02864,BMW,X1,Sedan,Diesel,Manual,Germany,Premium,2049626,Uttarakhand,46-60,Repeat Buyer,Offline,5.0,Standard,Social Media,3,3,Yes,East,16-10-2024,52.0
SAL02865,Tata,Harrier,Pickup,Electric,Automatic,India,Premium,2257912,Delhi,18-25,Corporate,Online,6.0,Standard,Dealership Visit,4,0,No,South,30-04-2024,22.0
SAL02866,Hyundai,Venue,Sedan,Petrol,Manual,Korea,Entry,681137,Sikkim,26-35,First-Time Buyer,Offline,1.9,Comprehensive,TV Ads,1,3,No,South,29-11-2024,27.0
SAL02867,Tata,Harrier,MPV,CNG,Manual,India,Premium,2423504,Nagaland,46-60,First-Time Buyer,Offline,2.2,Standard,Newspaper,4,0,Yes,West,06-06-2024,50.0
SAL02868,MG,Gloster,Pickup,CNG,Manual,China,Mid,733014,Punjab,26-35,Corporate,Offline,5.3,Standard,Social Media,3,0,No,East,21-10-2024,26.0
SAL02869,Mercedes,E-Class,SUV,Electric,Automatic,Germany,Mid,1447713,Arunachal Pradesh,26-35,First-Time Buyer,Offline,6.5,Standard,Newspaper,4,1,Yes,South,14-03-2024,30.0
SAL02870,BMW,X1,Sedan,Diesel,Manual,Germany,Entry,616039,Tripura,26-35,First-Time Buyer,Online,4.8,Premium,Online Ads,3,2,Yes,North,29-04-2024,28.0
SAL02871,Audi,Q3,SUV,CNG,Automatic,Germany,Entry,684815,Mizoram,36-45,Corporate,Offline,4.5,Comprehensive,TV Ads,2,1,No,South,17-03-2024,38.0
SAL02872,Renault,Triber,MPV,CNG,Automatic,France,Entry,476575,Gujarat,18-25,First-Time Buyer,Offline,3.8,Standard,Newspaper,3,6,Yes,Central,07-02-2024,22.0
SAL02873,Volkswagen,Tiguan,MPV,Electric,Automatic,Germany,Entry,557422,Kerala,36-45,Repeat Buyer,Offline,6.4,Standard,TV Ads,1,3,Yes,East,06-05-2024,40.0
SAL02874,Lexus,ES300h,Pickup,CNG,Automatic,Japan,Mid,776526,Delhi,26-35,Repeat Buyer,Online,3.4,Premium,Online Ads,5,5,No,North,27-07-2024,35.0
SAL02875,Toyota,Hilux,Pickup,Diesel,Manual,Japan,Mid,1327268,Uttar Pradesh,36-45,First-Time Buyer,Offline,5.2,Standard,Online Ads,5,2,No,South,29-07-2024,38.0
SAL02876,Maruti,Ertiga,MPV,CNG,Automatic,India,Mid,862516,Maharashtra,26-35,First-Time Buyer,Offline,5.6,Comprehensive,Social Media,4,3,Yes,South,27-05-2024,31.0
SAL02877,MG,ZS EV,MPV,Electric,Automatic,China,Luxury,4071871,Manipur,36-45,Corporate,Offline,3.0,Standard,Dealership Visit,2,4,No,East,26-12-2024,40.0
SAL02878,Volkswagen,Vento,Pickup,CNG,Manual,Germany,Entry,622596,Kerala,26-35,First-Time Buyer,Offline,3.6,Standard,Social Media,4,1,No,North,30-07-2024,30.0
SAL02879,BMW,M340i,Sedan,Electric,Automatic,Germany,Premium,2641930,Meghalaya,36-45,Repeat Buyer,Offline,6.1,Standard,TV Ads,3,4,Yes,East,01-01-2024,39.0
SAL02880,Mahindra,Scorpio-N,SUV,Diesel,Manual,India,Entry,462073,Kerala,46-60,First-Time Buyer,Online,2.8,Premium,Social Media,5,0,Yes,South,24-01-2024,48.0
SAL02881,Audi,RS5,Sedan,Diesel,Manual,Germany,Mid,1381521,Madhya Pradesh,26-35,First-Time Buyer,Online,5.9,Comprehensive,Newspaper,3,1,No,West,16-01-2024,35.0
SAL02882,MG,Comet EV,MPV,Petrol,Automatic,China,Mid,1197142,Mizoram,26-35,First-Time Buyer,Offline,3.8,Standard,Social Media,5,0,No,East,07-04-2024,31.0
SAL02883,Hyundai,Exter,SUV,Petrol,Manual,Korea,Entry,555483,Delhi,18-25,Repeat Buyer,Online,6.2,Standard,Dealership Visit,5,3,Yes,South,20-06-2024,24.0
SAL02884,Mercedes,GLA,Pickup,Petrol,Automatic,Germany,Mid,969509,Chhattisgarh,36-45,Repeat Buyer,Online,3.5,Standard,Dealership Visit,5,2,Yes,East,08-05-2024,36.0
SAL02885,Maruti,Fronx,Sedan,Electric,Manual,India,Mid,1151613,Chhattisgarh,36-45,Repeat Buyer,Online,3.9,Comprehensive,TV Ads,1,2,No,South,29-01-2024,42.0
SAL02886,Hyundai,Exter,Pickup,Diesel,Automatic,Korea,Premium,2430407,Arunachal Pradesh,36-45,Repeat Buyer,Online,2.8,Premium,Online Ads,3,2,Yes,East,19-02-2024,38.0
SAL02887,Lexus,RX500h,MPV,Petrol,Manual,Japan,Luxury,3778962,Manipur,26-35,First-Time Buyer,Offline,4.2,Standard,Dealership Visit,4,4,No,South,31-01-2024,33.0
SAL02888,Citroen,C5 Aircross,MPV,Electric,Manual,France,Mid,788714,Mizoram,18-25,First-Time Buyer,Offline,5.2,Comprehensive,TV Ads,2,1,Yes,North,09-05-2024,22.0
SAL02889,Jeep,Wrangler,MPV,Diesel,Manual,USA,Mid,1299878,Nagaland,18-25,Repeat Buyer,Offline,3.6,Premium,Dealership Visit,4,3,No,Central,22-01-2024,21.0
SAL02890,BYD,Han EV,SUV,CNG,Manual,China,Entry,411668,Goa,26-35,Repeat Buyer,Online,4.5,Standard,Dealership Visit,3,2,Yes,Central,01-02-2024,32.0
SAL02891,Jeep,Meridian,Pickup,Diesel,Automatic,USA,Mid,931049,Odisha,26-35,First-Time Buyer,Offline,3.5,Standard,Online Ads,2,0,No,East,28-06-2024,26.0
SAL02892,MG,Gloster,Sedan,Diesel,Automatic,China,Entry,567779,Odisha,18-25,First-Time Buyer,Online,6.3,Standard,Newspaper,4,1,Yes,South,12-12-2024,25.0
SAL02893,Jeep,Avenger,SUV,CNG,Automatic,USA,Mid,910843,Tamil Nadu,18-25,Repeat Buyer,Offline,2.6,Standard,TV Ads,2,0,Yes,Central,22-08-2024,18.0
SAL02894,Skoda,Rapid,Pickup,Petrol,Manual,Germany,Premium,1869731,Andhra Pradesh,36-45,Corporate,Online,5.9,Standard,Dealership Visit,3,0,No,Central,26-01-2024,36.0
SAL02895,Skoda,Kushaq,Pickup,CNG,Manual,Germany,Entry,457785,Sikkim,18-25,First-Time Buyer,Online,4.0,Standard,Dealership Visit,5,2,Yes,East,07-07-2024,22.0
SAL02896,BMW,M5 CS,Pickup,Petrol,Automatic,Germany,Mid,1036627,Andhra Pradesh,26-35,First-Time Buyer,Offline,5.9,Premium,Social Media,3,3,Yes,East,09-03-2024,27.0
SAL02897,Renault,Duster,MPV,Electric,Manual,France,Luxury,8122360,Sikkim,26-35,Repeat Buyer,Online,2.7,Standard,Newspaper,1,2,No,East,02-03-2024,27.0
SAL02898,Honda,City,Sedan,Electric,Automatic,Japan,Entry,500302,Punjab,36-45,Corporate,Offline,4.0,Premium,Online Ads,2,2,Yes,West,06-07-2024,39.0
SAL02899,Skoda,Slavia,SUV,Petrol,Automatic,Germany,Luxury,4060992,Sikkim,18-25,Corporate,Online,4.3,Standard,TV Ads,3,8,No,North,16-03-2024,21.0
SAL02900,Volkswagen,Vento,Sedan,CNG,Manual,Germany,Entry,536514,Kerala,26-35,First-Time Buyer,Online,4.9,Standard,Dealership Visit,5,1,Yes,North,10-05-2024,27.0
SAL02901,Toyota,Fortuner,SUV,Electric,Automatic,Japan,Entry,495572,Telangana,36-45,First-Time Buyer,Offline,1.5,Premium,TV Ads,5,0,No,North,16-05-2024,40.0
SAL02902,Skoda,Superb,Sedan,Electric,Manual,Germany,Entry,601539,Kerala,46-60,First-Time Buyer,Offline,5.6,Standard,Online Ads,3,2,Yes,South,20-12-2024,46.0
SAL02903,MG,Astor,MPV,Diesel,Manual,China,Entry,486204,Bihar,26-35,Repeat Buyer,Online,5.8,Standard,Newspaper,4,3,Yes,South,17-07-2024,27.0
SAL02904,Kia,Seltos,Pickup,CNG,Manual,Korea,Mid,778876,Punjab,18-25,First-Time Buyer,Offline,3.6,Standard,Social Media,3,1,No,North,09-03-2024,22.0
SAL02905,Honda,City,Pickup,Diesel,Automatic,Japan,Mid,1245051,Meghalaya,26-35,First-Time Buyer,Online,4.1,Standard,Newspaper,5,0,Yes,East,24-10-2024,30.0
SAL02906,Ford,EcoSport,MPV,Diesel,Manual,USA,Premium,1644407,Sikkim,26-35,First-Time Buyer,Offline,3.4,Comprehensive,Social Media,3,2,No,West,16-12-2024,26.0
SAL02907,Nissan,Magnite,MPV,Electric,Manual,Japan,Mid,1107524,Nagaland,26-35,Repeat Buyer,Offline,5.6,Standard,TV Ads,1,1,No,North,24-11-2024,35.0
SAL02908,Lexus,ES300h,MPV,Electric,Manual,Japan,Mid,993337,Nagaland,26-35,First-Time Buyer,Online,3.9,Premium,Newspaper,4,2,No,East,06-01-2024,30.0
SAL02909,Lexus,NX350h,Hatchback,Electric,Manual,Japan,Mid,1458752,Rajasthan,26-35,Repeat Buyer,Offline,3.2,Standard,Newspaper,3,1,Yes,Central,19-12-2024,26.0
SAL02910,Kia,Carnival,MPV,Petrol,Automatic,Korea,Entry,536184,Uttarakhand,18-25,First-Time Buyer,Offline,1.8,Standard,Newspaper,5,1,Yes,West,27-05-2024,21.0
SAL02911,BYD,Atto 3,Sedan,Petrol,Manual,China,Mid,875197,Maharashtra,18-25,First-Time Buyer,Offline,4.7,Standard,Online Ads,3,2,Yes,South,16-12-2024,19.0
SAL02912,Audi,Q5,Sedan,Electric,Manual,Germany,Entry,504735,Uttarakhand,36-45,First-Time Buyer,Offline,4.2,Premium,TV Ads,3,3,Yes,Central,12-05-2024,42.0
SAL02913,Nissan,Kicks,MPV,Diesel,Manual,Japan,Mid,1027203,Haryana,36-45,First-Time Buyer,Offline,5.4,Standard,Social Media,2,1,Yes,Central,17-02-2024,41.0
SAL02914,MG,Hector,SUV,Electric,Automatic,China,Entry,584605,Meghalaya,46-60,First-Time Buyer,Online,6.6,Standard,Newspaper,3,2,No,Central,08-02-2024,56.0
SAL02915,Kia,Carnival,Pickup,Diesel,Automatic,Korea,Mid,896004,Goa,36-45,Repeat Buyer,Online,6.6,Standard,TV Ads,1,2,Yes,East,12-10-2024,38.0
SAL02916,Audi,Q3,SUV,Petrol,Manual,Germany,Entry,479560,Jharkhand,18-25,Repeat Buyer,Online,0.1,Standard,Online Ads,5,4,No,North,21-06-2024,20.0
SAL02917,Audi,Q3,Sedan,CNG,Automatic,Germany,Mid,951963,Nagaland,18-25,Repeat Buyer,Online,3.5,Standard,Online Ads,2,1,Yes,Central,04-09-2024,19.0
SAL02918,Citroen,Berlingo,Hatchback,Petrol,Manual,France,Mid,1002739,Chhattisgarh,36-45,Repeat Buyer,Offline,4.2,Comprehensive,TV Ads,3,1,Yes,North,29-11-2024,42.0
